"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"www";-0,842024911741222;-3,26475555639571;-0,249741021743554;-0,968312667509047;0,0844657841493435;0,915534215850655;0,000431356287969669;0,00648466569236464;0,000608395862908132;1,29681075656876;0,0010231503579512
"video";1,3560502861175;0,362119391565227;0,966145130708467;0,257999198464489;0,951098757711512;0,0489012422884907;0,00111876234748288;7,97792255612878e-05;0,000608395862908132;0,622379185960299;0,000235665697292601
"university";2,10577319059883;0,0323254909139776;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00179853203416945;4,23823712362462e-07;0,000405597241938755;0,942628478707367;0,000360392800190698
"sociology";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00224816504271181;5,29779640453073e-07;0,000506996552423443;0,942628478707367;0,000450491000238372
"shift";0,306438219843648;0,823830852476976;0,348630286992281;0,937260328292881;0,161001100677129;0,83899889932287;4,76091982259907e-05;0,000344097177800112;0,000506996552423443;0,341838190587656;5,92442448510659e-05
"service";-1,26797987956714;1,5163980438446;-0,641471757518332;0,76714665110808;0,492319174791228;0,507680825208776;0,00065210828431843;0,000932655861843735;0,000405597241938755;0,808874341865864;0,000265373230958806
"scientist";0,981188833876842;0,527016341890852;0,880963889901052;0,473183500019186;0,827807369258688;0,172192630741312;0,00039048125237258;0,00011265310266478;0,000405597241938755;0,482703031005809;9,45050562328921e-05
"scale";1,20610570522124;0,428078171695477;0,942401842100283;0,334482836638881;0,916735166645221;0,0832648333547806;0,00073752330773029;9,29075852170666e-05;0,000506996552423444;0,563839501999151;0,000161181800859182
"right";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00269779805125418;6,35735568543688e-07;0,000608395862908132;0,942628478707367;0,000540589200286046
"rethink";-1,59174781622255;-2,93496165574446;-0,476740870814222;-0,879043879505055;0,289744861823757;0,710255138176242;0,00154146893760855;0,00524072191483895;0,000608395862908132;1,32360519761379;0,00106586740163267
"quantitative";1,3560502861175;0,362119391565227;0,966145130708467;0,257999198464489;0,951098757711512;0,0489012422884907;0,00111876234748288;7,97792255612878e-05;0,000608395862908132;0,622379185960299;0,000235665697292601
"opinion";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;0,0265931853921245;0,973406814607876;1,25100036333603e-05;0,000635095673062857;0,000608395862908132;0,393588575581726;9,42477997333922e-05
"multiple";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;0,0265931853921245;0,973406814607876;1,25100036333603e-05;0,000635095673062857;0,000608395862908132;0,393588575581726;9,42477997333922e-05
"m";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00269779805125418;6,35735568543688e-07;0,000608395862908132;0,942628478707367;0,000540589200286046
"lot";1,3560502861175;0,362119391565227;0,966145130708467;0,257999198464489;0,951098757711512;0,0489012422884907;0,00111876234748288;7,97792255612878e-05;0,000608395862908132;0,622379185960299;0,000235665697292601
"live";1,20610570522124;0,428078171695477;0,942401842100283;0,334482836638881;0,916735166645221;0,0832648333547806;0,00073752330773029;9,29075852170666e-05;0,000506996552423444;0,563839501999151;0,000161181800859182
"interactive";1,3560502861175;0,362119391565227;0,966145130708467;0,257999198464489;0,951098757711512;0,0489012422884907;0,00111876234748288;7,97792255612878e-05;0,000608395862908132;0,622379185960299;0,000235665697292601
"interact";-0,126364350983397;-0,517045023770504;-0,237409775162164;-0,971409593661423;0,0765041610226753;0,923495838977324;9,71483423207573e-06;0,000162645846647236;0,000608395862908132;0,204490960810358;2,54410178786107e-05
"institutional";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00224816504271181;5,29779640453073e-07;0,000506996552423443;0,942628478707367;0,000450491000238372
"ict";-2,39256423628913;2,01108889482147;-0,765494474524017;0,643442467881316;0,662505286995088;0,337494713004915;0,00290223262257644;0,00205053667758784;0,000506996552423443;1,31571251360001;0,000877661437053156
"good";0,326875626077749;-1,0226718074889;0,304455197773174;-0,952526657132963;0,12410824738095;0,875891752619051;5,41714028207869e-05;0,000530246210622902;0,000506996552423443;0,415311818015439;8,74487457834561e-05
"goal";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00269779805125418;6,35735568543688e-07;0,000608395862908132;0,942628478707367;0,000540589200286046
"evolution";-2,39256423628913;2,01108889482147;-0,765494474524017;0,643442467881316;0,662505286995088;0,337494713004915;0,00290223262257644;0,00205053667758784;0,000506996552423443;1,31571251360001;0,000877661437053156
"epistemological";1,20610570522124;0,428078171695477;0,942401842100283;0,334482836638881;0,916735166645221;0,0832648333547806;0,00073752330773029;9,29075852170666e-05;0,000506996552423444;0,563839501999151;0,000161181800859182
"engineer";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;0,0265931853921245;0,973406814607876;8,34000242224019e-06;0,000423397115375238;0,000405597241938755;0,393588575581726;6,28318664889281e-05
"emergent";-0,593229265533943;1,21958353325848;-0,437417039828493;0,899258768802217;0,247076131792079;0,752923868207923;0,000178422714198916;0,000754098557389589;0,000506996552423443;0,53419429279892;0,000144678332214023
"embody";-0,126364350983397;-0,517045023770504;-0,237409775162164;-0,971409593661423;0,0765041610226753;0,923495838977324;9,71483423207573e-06;0,000162645846647236;0,000608395862908132;0,204490960810358;2,54410178786107e-05
"edition";2,10577319059883;0,0323254909139776;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00179853203416945;4,23823712362462e-07;0,000405597241938755;0,942628478707367;0,000360392800190698
"easily";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;0,0265931853921245;0,973406814607876;1,25100036333603e-05;0,000635095673062857;0,000608395862908132;0,393588575581726;9,42477997333922e-05
"distinguish";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00224816504271181;5,29779640453073e-07;0,000506996552423443;0,942628478707367;0,000450491000238372
"discover";-0,893118427326473;1,35150109351898;-0,551327026900212;0,834289224076023;0,377210772052838;0,622789227947165;0,000485293363555129;0,00111126863057168;0,000608395862908132;0,65089221864596;0,000257753405167629
"department";2,10577319059883;0,0323254909139776;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00179853203416945;4,23823712362462e-07;0,000405597241938755;0,942628478707367;0,000360392800190698
"critically";1,3560502861175;0,362119391565227;0,966145130708467;0,257999198464489;0,951098757711512;0,0489012422884907;0,00111876234748288;7,97792255612878e-05;0,000608395862908132;0,622379185960299;0,000235665697292601
"core";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;0,0265931853921245;0,973406814607876;1,25100036333603e-05;0,000635095673062857;0,000608395862908132;0,393588575581726;9,42477997333922e-05
"convergence";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00269779805125418;6,35735568543688e-07;0,000608395862908132;0,942628478707367;0,000540589200286046
"component";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000448982369565165;0,00181246452779598;0,000608395862908132;0,760388063470876;0,000351768408275597
"complex";-0,531917046831641;-4,31992444663915;-0,122208169148072;-0,992504490364389;0,020594708906173;0,979405291093827;0,000143447447125377;0,00946144150510575;0,000506996552423443;1,65904494890578;0,00139547259302869
"complete";-0,126364350983397;-0,517045023770504;-0,237409775162164;-0,971409593661423;0,0765041610226753;0,923495838977324;9,71483423207573e-06;0,000162645846647236;0,000608395862908132;0,204490960810358;2,54410178786107e-05
"code";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00269779805125418;6,35735568543688e-07;0,000608395862908132;0,942628478707367;0,000540589200286046
"borrow";0,981188833876842;0,527016341890852;0,880963889901052;0,473183500019186;0,827807369258688;0,172192630741312;0,00039048125237258;0,00011265310266478;0,000405597241938755;0,482703031005809;9,45050562328921e-05
"bite";1,3560502861175;0,362119391565227;0,966145130708467;0,257999198464489;0,951098757711512;0,0489012422884907;0,00111876234748288;7,97792255612878e-05;0,000608395862908132;0,622379185960299;0,000235665697292601
"benefit";-1,62581015994605;0,142542777531995;-0,99617857122664;0,0873398776553419;0,994488209407376;0,00551179059262687;0,00160814764318625;1,23616569214373e-05;0,000608395862908132;0,729729808069694;0,0003239741996261
"begin";2,10577319059883;0,0323254909139776;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00179853203416945;4,23823712362462e-07;0,000405597241938755;0,942628478707367;0,000360392800190698
"advantage";-0,876087255464723;-0,187251123119255;-0,977912475679046;-0,209014807875613;0,968112372317046;0,0318876276829561;0,000466961394760319;2,13321738649902e-05;0,000608395862908132;0,398544252310154;9,66360906810747e-05
"writer";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00224816504271181;5,29779640453073e-07;0,000506996552423443;0,942628478707367;0,000450491000238372
"website";-0,552354453065742;-2,47342178667328;-0,217947511714906;-0,975960492098569;0,0646921565461975;0,935307843453802;0,000154682337163636;0,00310171128310182;0,000506996552423444;0,972039958008984;0,000479041614259839
"visualize";1,20610570522124;0,428078171695477;0,942401842100283;0,334482836638881;0,916735166645221;0,0832648333547806;0,00073752330773029;9,29075852170666e-05;0,000506996552423444;0,563839501999151;0,000161181800859182
"visual";0,981188833876842;0,527016341890852;0,880963889901052;0,473183500019186;0,827807369258688;0,172192630741312;0,00039048125237258;0,00011265310266478;0,000405597241938755;0,482703031005809;9,45050562328921e-05
"vague";2,10577319059883;0,0323254909139776;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00179853203416945;4,23823712362462e-07;0,000405597241938755;0,942628478707367;0,000360392800190698
"understanding";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000224491184782583;0,000906232263897989;0,000304197931454066;0,760388063470876;0,000175884204137798
"uncover";-0,893118427326474;1,35150109351898;-0,551327026900212;0,834289224076023;0,377210772052838;0,622789227947165;0,000242646681777564;0,00055563431528584;0,000304197931454066;0,65089221864596;0,000128876702583815
"transformation";0,326875626077749;-1,0226718074889;0,304455197773174;-0,952526657132963;0,12410824738095;0,875891752619051;5,41714028207869e-05;0,000530246210622902;0,000506996552423443;0,415311818015439;8,74487457834561e-05
"tradition";-1,43158453220923;-3,92417176585765;-0,342718242970805;-0,9394382395533;0,155822281612493;0,844177718387506;0,00103905611075884;0,0078073028026538;0,000506996552423443;1,6232831870512;0,00133596040628833
"theorize";0,306438219843648;0,823830852476976;0,348630286992281;0,937260328292881;0,161001100677129;0,83899889932287;4,76091982259907e-05;0,000344097177800112;0,000506996552423443;0,341838190587656;5,92442448510659e-05
"textual";0,306438219843648;0,823830852476976;0,348630286992281;0,937260328292881;0,161001100677129;0,83899889932287;4,76091982259907e-05;0,000344097177800112;0,000506996552423443;0,341838190587656;5,92442448510659e-05
"synthesis";-1,47245934467743;-0,231166445925901;-0,987899752856432;-0,155093772622242;0,982539554798657;0,0174604452013457;0,0010992377416994;2,70928441097204e-05;0,000506996552423443;0,664906171160114;0,000224143285564187
"subset";0,326875626077749;-1,0226718074889;0,304455197773174;-0,952526657132963;0,12410824738095;0,875891752619051;5,41714028207869e-05;0,000530246210622902;0,000506996552423443;0,415311818015439;8,74487457834561e-05
"stuff";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00224816504271181;5,29779640453073e-07;0,000506996552423443;0,942628478707367;0,000450491000238372
"skill";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00224816504271181;5,29779640453073e-07;0,000506996552423443;0,942628478707367;0,000450491000238372
"short";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00224816504271181;5,29779640453073e-07;0,000506996552423443;0,942628478707367;0,000450491000238372
"relevant";-0,552354453065742;-2,47342178667328;-0,217947511714906;-0,975960492098569;0,0646921565461975;0,935307843453802;0,000154682337163636;0,00310171128310182;0,000506996552423444;0,972039958008984;0,000479041614259839
"refer";1,22654311145534;-1,4184244882704;0,654090184767173;-0,756416571864502;0,50910047559226;0,490899524407744;0,000762729671597316;0,00102004057438914;0,000506996552423444;0,769437128769589;0,0003001589409497
"real";0,326875626077749;-1,0226718074889;0,304455197773174;-0,952526657132963;0,12410824738095;0,875891752619051;5,41714028207869e-05;0,000530246210622902;0,000506996552423443;0,415311818015439;8,74487457834561e-05
"promote";-0,593229265533943;1,21958353325848;-0,437417039828493;0,899258768802217;0,247076131792079;0,752923868207923;0,000178422714198916;0,000754098557389589;0,000506996552423443;0,53419429279892;0,000144678332214023
"previously";1,22654311145534;-1,4184244882704;0,654090184767173;-0,756416571864502;0,50910047559226;0,490899524407744;0,000762729671597316;0,00102004057438914;0,000506996552423444;0,769437128769589;0,0003001589409497
