"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"specific";1,76849856316202;-0,0937441791561892;-1,57885492556221;0,0533932771953726;-0,588730702119352;-0,130204861667563;0,722253436905616;-0,0382850498133259;-0,644803122895269;0,0218057728546082;-0,240437160580606;-0,0531755641763573;0,608202616131376;0,00148304316980171;0,35117298753925;0,000350370487350683;0,0372967045913074;0,00149427808091453;0,00277668375799014;7,80199411889264e-06;0,00221310209829947;2,5309883916652e-06;0,000307716204299585;1,50512094123798e-05;0,000887803795361225;1,02584022635458;0,000934278699373853
"sense";-2,14932848052991;-2,603679793411;1,07628859758867;2,23345269953387;-0,357911545595241;-0,101101881866356;-0,511110846638848;-0,619155701718827;0,25594169589455;0,531115606817406;-0,085111454460372;-0,024042052625085;0,317064502363021;0,403778779612474;0,0575966603533078;0,216376979501302;0,00486509899511513;0,00031797917478081;0,00461397361613063;0,00677087295522703;0,00115698305489895;0,0049822215791251;0,000127944298106022;1,02091127124923e-05;0,000998779269781378;1,7267447253909;0,00297800755964796
"realm";-0,266717301182917;0,823729853185004;0,616617675496579;0,6731546164377;-0,67318245885336;-0,160848979983044;-0,185737430475609;0,573631577921922;0,429402150234088;0,468773522435224;-0,468792911423939;-0,112012517013976;0,0479273887519786;0,396713805169899;0,185571432195028;0,192941899000418;0,168944945768906;0,00790052911376921;7,89458647767162e-05;0,000753002853210729;0,00042194801657397;0,000502871088260334;0,000502912687723733;2,87120123866228e-05;0,00110975474420153;0,551135593864031;0,000337088494977093
"participate";-1,52739522983575;-0,281517456767647;-0,390648479945242;-1,17925564717372;0,905380713864705;-0,196810453535872;-0,696151054485344;-0,128309078460265;-0,17804844871502;-0,53747716782909;0,412651372975275;-0,0897016057706751;0,604028906096957;0,0178070440869938;0,0286236444413031;0,227554952495891;0,117439872406918;0,00454558047193955;0,00284788570296027;9,67454070707093e-05;0,000186291042472401;0,00169760100935547;0,0010006499397869;4,72841971846579e-05;0,00122073021862168;0,889040866086029;0,000964857427286756
"machine";-1,2439338616691;2,85336472663835;-0,530476396557115;0,774541457226831;0,258903045443621;-1,53001418612672;-0,345292746723955;0,79204061745229;-0,147250314251963;0,21499820485518;0,071866637327866;-0,424703287798147;0,150318282733152;0,686369714350291;0,0198037366958909;0,0368317252223538;0,00360321165394714;0,103073329344364;0,00120204196709011;0,00632469557680253;0,000218603534694213;0,000466030549632831;5,20714136699446e-05;0,00181851113841338;0,000776828320941072;1,45141144382808;0,00163646279601885
"increase";0,14270436493007;1,40269633147845;0,517923400201525;-0,734179399837341;-0,676067515513079;1,45029400662373;0,0616641806251245;0,60612105305169;0,223800597239306;-0,31724727652865;-0,29213646976956;0,626688550331347;0,00587029296023528;0,492196922526084;0,0560162608743126;0,0981985670094809;0,0729060600620217;0,274811896567865;2,25996401843242e-05;0,00218350571339818;0,000297685771253256;0,00059817932654036;0,000507232588538484;0,00233420564382278;0,00110975474420153;0,842571034656798;0,000787843689315977
"heritage";-0,91108594624827;1,12319924315475;-0,774009128781512;-0,0409686346281402;0,623305520120894;-1,1936391771624;-0,429217950240646;0,529145772518979;-0,364640254951995;-0,0193005648387606;0,293642898149882;-0,562330439908866;0,25773107665128;0,339928836357609;0,13475287720837;0,000329356753799101;0,0667495387586188;0,200508314270324;0,000829064300639212;0,00126003649521813;0,000598358804009992;1,6763801142655e-06;0,000388035505794984;0,00142303521998805;0,000998779269781378;0,811848718178694;0,000658293759946232
"exploration";1,39355129990714;0,16777182015562;0,792233696958681;0,540576905053263;2,43537145264308;0,805403040548322;0,452850536970372;0,0545193842889257;0,257445459738489;0,175666688225589;0,791401988663945;0,261724989538729;0,314150082366045;0,00395144188769341;0,0735521998400165;0,0298759505126846;0,530908780844445;0,0475615445491141;0,0021551273171378;3,1236692529497e-05;0,000696520065028098;0,000324296293726517;0,00658199324420028;0,000719869113000201;0,00110975474420153;1,12474359194642;0,00140389318346968
"day";0,164374974018801;-2,10367270127852;-0,793219235630769;1,58500560708669;0,541418430585541;-0,307283947927986;0,0581828066192877;-0,744624190509457;-0,280770973007884;0,561034763826418;0,191642578409009;-0,108767424154606;0,00441776496511736;0,627933806894079;0,0745273150391574;0,259602169853346;0,0265213430806868;0,00699760016761227;2,99846100140733e-05;0,0049111517413211;0,000698254084757143;0,00278797333758322;0,000325306755052392;0,000104786843473764;0,00110975474420153;1,11875129119129;0,00138897397796268
"context";-0,0861408952087675;-1,59889223014007;-0,87273233316182;1,54893316826261;0,608285076982615;1,0572230921351;-0,0320750661334857;-0,595356873152618;-0,324966988503592;0,576754324272639;0,226498506022538;0,393663201617508;0,00148246260789233;0,443230544007291;0,110236370791423;0,302932483793105;0,0409051077063099;0,101213031093979;9,05812807691117e-06;0,00312074353563701;0,000929783484497483;0,00292876856699419;0,000451683285282122;0,00136443539362787;0,00122073021862168;1,01208424091299;0,00125041167658958
"broad";0,479464082336855;0,0342068272264084;-2,57124891729212;0,458545600498664;-0,235775330743098;-0,842776880656607;0,17147240990619;0,0122335067752499;-0,919564706844925;0,163991260380054;-0,0843211528210864;-0,301405231514046;0,041752372455171;0,000184425470059731;0,869871360469715;0,0241351255493458;0,00558681069555646;0,058469905360151;0,000306140236934133;1,55823819185088e-06;0,00880433380713694;0,000280009856047072;7,40295282481641e-05;0,000945874425350281;0,00133170569304184;1,06148694082522;0,00150050541632557
"attempt";0,17538434835015;1,55421898789951;0,607215744235023;-0,108941194734641;1,97240241734921;0,460650048960704;0,0666253831689641;0,590420049288256;0,230670421884608;-0,0413848151808238;0,749280469183723;0,174992730580127;0,00661418468378552;0,450760011935777;0,0574352460736564;0,00161285163169198;0,462896537919504;0,020681167755587;2,38949825239649e-05;0,00187650389928216;0,000286425116005799;9,21954137958904e-06;0,00302215060168183;0,000164841779297802;0,000776828320941072;0,975555160373628;0,000739313627402208
"aspect";0,957933509091531;-0,331019338069407;-0,0867618245768188;-1,51068070106226;-3,16199495828838;0,515531906661078;0,259938984530451;-0,0898233852152281;-0,0235431586456305;-0,409929085533591;-0,858019633666823;0,139891588548369;0,113100696163227;0,0117199994032846;0,000672124441698565;0,177768746284176;0,681891259320297;0,0148471743873165;0,00122202189480468;0,000145920056165897;1,00245666903545e-05;0,00303916037806499;0,0133146759954382;0,000353931612632036;0,00133170569304184;1,2885518003751;0,00221111851148584
"archive";-0,250876030724989;-0,154560201464095;0,935305623567874;-1,39010554873949;-0,885496275462386;-0,657381561397499;-0,123743927553889;-0,0762364037625149;0,461336983804563;-0,685665823946503;-0,436768656787988;-0,324251687471917;0,0245048314408483;0,00807151467509231;0,24673926086615;0,475493334819924;0,168929340881594;0,0762617173163904;6,98466127980533e-05;2,65107711426275e-05;0,00097080968757928;0,00214448278397106;0,000870162749814403;0,000479581086744438;0,00110975474420153;0,724990750392056;0,000583299953561243
"analog";-0,746758337077295;-1,02104512598191;1,04506711293461;-2,78119279201205;0,679747235792895;-0,635521023483962;-0,222212867701256;-0,30383238355911;0,310980605873618;-0,827599499406849;0,202272375248897;-0,189111981883627;0,0735602360803863;0,119343601062518;0,104368419142331;0,644852881527778;0,0337268735936849;0,0241479885933024;0,00074262303494988;0,00138834733009622;0,00145444270851735;0,0103007879431891;0,000615323011299187;0,000537858579012455;0,00133170569304184;1,24553999766132;0,00206596810889912
"technical";-1,04169980893576;-0,637812953279249;0,778745193434841;-1,47309626633762;0,786586892868353;0,626784315847191;-0,453342594256017;-0,277573036309866;0,33890604877506;-0,641084194546041;0,3423187175056;0,272773427956605;0,287883225522215;0,0936578473246988;0,116552001963117;0,363838747943963;0,0908286442383882;0,0472395330076177;0,00120423758954256;0,000451454181967371;0,000673004190764474;0,00240818178881127;0,000686626279028176;0,000435976671392778;0,00110975474420153;0,878281146717481;0,000856040142802545
"represent";-0,33018296392196;-1,61386336315444;1,57272016529001;0,442317762437209;1,51220073385168;-0,40005445234971;-0,11800180307986;-0,576767451944498;0,562063569361319;0,158076882228776;0,540434948834494;-0,142972690494563;0,01938943588007;0,401990404086847;0,318681277461136;0,0219907534928335;0,225046866024567;0,0129012630545448;7,25918031279262e-05;0,00173425033066175;0,00164695286981012;0,000130270782133477;0,00152263970222722;0,000106565463219283;0,000665852846520919;1,07268258652032;0,000766162200482029
"relationship";-1,06598701224376;1,37950887639111;0,0525364278675563;-0,482975405509601;1,29935328860388;0,959344565197654;-0,439453969494575;0,568703600250291;0,0216581829837376;-0,199106984120471;0,53565939724811;0,395490538296308;0,264964152877122;0,385086775300342;0,000466232092351968;0,034375484409717;0,217839195854866;0,0972681594656039;0,0013871503066248;0,00232310422155815;3,36930848783846e-06;0,000284753930262879;0,00206098198364919;0,00112348928448752;0,00122073021862168;0,936822921291974;0,00107135823376299
"practitioner";-0,212029699757619;0,0451257165823109;0,000823075103563816;-0,778934821674468;-1,90500238208917;0,232358716601269;-0,101815551705589;0,0216691328393628;0,000395236355379849;-0,374040423120634;-0,914772169911074;0,111577439157841;0,0182544709890565;0,000717547058252508;1,99274888114543e-07;0,15570178558669;0,815389530955126;0,00993646613598485;5,48798723085523e-05;2,48580992872462e-06;8,26986892372928e-10;0,00074066518927837;0,00443007156069465;6,59079242022506e-05;0,00122073021862168;0,709922969967768;0,000615236583749465
"power";-0,0188366204412829;1,07783997002495;-1,06035531268164;-0,597084588193379;-0,513554498019004;-0,804142253685109;-0,00999274010299156;0,57178912356648;-0,562513593639747;-0,316750615001075;-0,272438288143194;-0,426593749762998;0,000142646833675769;0,40531347485388;0,327458889100975;0,0905823086566529;0,0586715372420356;0,117831143312779;4,33137383879538e-07;0,0014181699046518;0,00137253215852335;0,000435202536903631;0,000321953217932645;0,00078937880432576;0,00122073021862168;0,713462373861803;0,000621386544010844
"point";-0,887335345913173;-1,85214872235433;1,30841297390652;-0,742926877076355;0,493699058611112;0,877178536136878;-0,324119606687436;-0,676539842778746;0,477927877482315;-0,27137109809111;0,180334915582917;0,320409598734913;0,134892047062772;0,510021877559161;0,212470311454833;0,0597610780027731;0,0231064704138744;0,0597482155065865;0,000699024761830519;0,00304557087090781;0,00151987083368052;0,00049001473282204;0,000216392196625012;0,000683113691496381;0,000887803795361225;1,09293356685881;0,00106048499084827
"investigate";0,761012505747804;0,159494468049407;-0,509869600679463;-1,50584537711542;0,101610812701217;-1,64555303103726;0,314632273418986;0,0659412384173972;-0,21079999395197;-0,622575254468033;0,0420098760042317;-0,680335851613894;0,167590350490507;0,00638826585359068;0,054498110991371;0,41470730173724;0,0016532689216481;0,355162702005644;0,000321351700091306;1,41152398947749e-05;0,000144249811173585;0,0012582234489956;5,72897417478742e-06;0,00150252179444895;0,000554877372100766;0,840942777060429;0,00039240081805022
"individual";-0,934166847605596;0,511592152442524;0,349516480741598;-1,86955681059754;-0,643941508036056;0,0863638992433969;-0,410690519482348;0,224912763055384;0,153658958687445;-0,821918760780336;-0,283097899619779;0,0379684151024023;0,240396841851762;0,0625682365910159;0,0243788358233291;0,608516964184268;0,0632078367714972;0,000931284778126787;0,000774757695408169;0,000232361807072045;0,000108455683329257;0,00310308970640474;0,000368137312859172;6,62188267009088e-06;0,000887803795361225;0,861904657296906;0,000659531362352766
"incorporate";0,419843303927277;0,0850371649767028;0,190511687223056;1,09502819662925;0,567140848874079;2,15716518855388;0,166036892861941;0,0336299436443213;0,0753423201096981;0,433054612670511;0,224289165698941;0,853101626123516;0,0541734482389809;0,00192866089293026;0,00808077571581555;0,23290463023823;0,0547006019911241;0,648211882922921;0,000176053223690284;7,22249193712958e-06;3,62503969278859e-05;0,0011976229899809;0,000321256096121906;0,00464768115152351;0,000998779269781378;0,816005614102369;0,000665052320521503
"important";-1,12592727563707;-0,282520798137857;0,638848391356349;1,28706597976287;-0,43893731765494;0,684572194805557;-0,557861519539239;-0,139980161384265;0,316529266204694;0,637700674594207;-0,217479622625638;0,33918397137369;0,422769332630191;0,0230998923342158;0,0985998367183167;0,349140249774308;0,0355538009732546;0,0708368875697136;0,00126616469539581;7,97205651341764e-05;0,000407629053850555;0,00165451664924722;0,000192430775659863;0,000468067008002228;0,000998779269781378;0,783353444844519;0,000612893527460656
"image";-1,75927636522665;0,293262552407983;0,0993430515877415;-3,34958606879119;1,7978064277107;-0,202556829209813;-0,41835638518391;0,0697379125646384;0,023623803955345;-0,796532453513256;0,427518844238297;-0,0481680675859105;0,256324308931393;0,00618103480906605;0,000592099152927157;0,587245154311109;0,148117286193719;0,00154011660178718;0,00343475011568648;9,54421536398236e-05;1,09522160678778e-05;0,0124511450807236;0,00358684713296851;4,55324259899384e-05;0,00110975474420153;1,57194854626859;0,00274222864511813
"historian";-0,137694867353206;-1,41476493061114;1,52373481128603;-0,713002984564959;-0,0883953041852091;-1,55929175071131;-0,0509985704958193;-0,523991855583899;0,564351443768577;-0,264077620836743;-0,0327393042213044;-0,57752080234201;0,00389676169069571;0,356995897469439;0,34568848277265;0,0660338377824073;0,000888638167070663;0,226496382117738;1,05204064451321e-05;0,00111062024685782;0,00128829640168953;0,000282084816334779;4,33566185883678e-06;0,00134912371758758;0,000554877372100766;0,997849362580963;0,000552493258463674
"expression";-0,95365090245018;-1,79276908010458;1,24913281232872;-1,51968417966377;0,857670245348415;0,767907628221323;-0,31240347479991;-0,58728753750408;0,409199456588847;-0,497828521008728;0,280961475725478;0,251556424646944;0,130614591517712;0,400578711685834;0,162340870323585;0,209621118072864;0,0584590516307355;0,0383856567692688;0,000908339850593316;0,00321009752205208;0,00155842803745715;0,00230662080271702;0,000734700282743768;0,000588962282690542;0,000998779269781378;1,19369323209162;0,0014231641095408
"encompass";0,295817548739371;0,35065482336823;0,188244657231989;0,953835984337002;0,218921570867031;-1,10588980945983;0,189898970475454;0,225101554095248;0,120842954578583;0,612311447376721;0,140535884702182;-0,709921832462832;0,0636089086924108;0,0775632541236797;0,0186600663125464;0,417958326641362;0,0192772650264273;0,402932179203571;9,71124427279657e-05;0,000136454117358123;3,93253256868152e-05;0,00100965828988585;5,31868318620445e-05;0,00135722147449461;0,00110975474420153;0,530596178088864;0,000312431810234723
"audience";-1,13242288289446;-1,35390009421003;-0,804370195873344;-0,398134270834271;0,633811968676401;-0,162878307491249;-0,543005377946184;-0,649205383839283;-0,385701621555414;-0,190908408398737;0,303917655494796;-0,0781013861998785;0,348821003645147;0,432698013683407;0,12749556661551;0,0272495904529565;0,0604650555439274;0,00327077005905384;0,0014231290486106;0,00203423090123395;0,000718023984029877;0,000175908220633377;0,000445808025343974;2,94410643116345e-05;0,00110975474420153;0,867374157476227;0,00083491058601442
